analysis_timestamp,threshold_setting,output_id,comparison_label,variant_name,variant_type,eval_file,eval_folder,source_file,input_json,reference_file,context_file,plan_file,island_name,method,error_family,error_class,error_subclass,severity,metric_name,metric_value,threshold_type,threshold_value,evidence,suggested_fix
2026-05-11T16:13:35,main,agent2 model deepseek v3.2 | agent2 model deepseek v3.2 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model deepseek v3.2\result_method3_Brecqhou_20260508_004446.json | Brecqhou | method3 | 0,agent2 model deepseek v3.2,agent2 model deepseek v3.2,method3_ablation,full_evaluation_agent2_model_deepseek_v3.2_20260510_182222.csv,agent2_model_deepseek_v3.2,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model deepseek v3.2\result_method3_Brecqhou_20260508_004446.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model deepseek v3.2\agent2\Brecqhou_plan.json,Brecqhou,method3,Content quality,Content substitution,Low concept accuracy,high,concept_accuracy_score,2,rubric,< 3.0,concept_accuracy_score = 2,Reduce unsupported or incorrect claims and improve grounding.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json | Howland Island | method3 | 22,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Howland Island_plan.json,Howland Island,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json | Howland Island | method3 | 22,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Howland Island_plan.json,Howland Island,method3,Citation and verifiability,Citation coverage failure,Low citation recall,medium,citation_recall,0.1765,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0.1765,Increase support coverage for factual claims.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json | Howland Island | method3 | 22,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Howland Island_plan.json,Howland Island,method3,Citation and verifiability,Citation support failure,Low citation precision,medium,citation_precision,0.1875,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0.1875,Ensure cited sentences are actually supported by their cited evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json | Howland Island | method3 | 22,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Howland_Island_20260508_052523.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Howland Island_plan.json,Howland Island,method3,Planning and graph,Graph coherence failure,Low CSCS,high,cscs,0.3693,distribution_or_metric_specific_floor,high_percentile <= 0.39206; medium_percentile <= 0.4554; absolute_high_floor < 0.4; absolute_medium_floor < 0.5,cscs = 0.3693,Improve support for dependency-linked facts across planned sections.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json | Hunga Tonga–Hunga Haʻapai | method3 | 23,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Hunga_Tonga–Hunga_Ha_apai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json | Hunga Tonga–Hunga Haʻapai | method3 | 23,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Hunga_Tonga–Hunga_Ha_apai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Citation and verifiability,Citation coverage failure,Low citation recall,medium,citation_recall,0.1667,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0.1667,Increase support coverage for factual claims.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json | Hunga Tonga–Hunga Haʻapai | method3 | 23,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Hunga_Tonga–Hunga_Ha_apai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Citation and verifiability,Citation support failure,Low citation precision,medium,citation_precision,0.2,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0.2,Ensure cited sentences are actually supported by their cited evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json | Hunga Tonga–Hunga Haʻapai | method3 | 23,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Hunga_Tonga–Hunga_Ha_apai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Citation and verifiability,Citation support failure,Low citation link precision,medium,citation_link_precision,0.0784,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.05; absolute_medium_floor < 0.1,citation_link_precision = 0.0784,Improve source selection so citation links point to supporting evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json | Hunga Tonga–Hunga Haʻapai | method3 | 23,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Hunga_Tonga–Hunga_Ha_apai_20260508_053123.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Hunga_Tonga–Hunga_Ha_apai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Citation and verifiability,Citation coverage failure,Low citation rate,medium,citation_rate,0.8333,distribution_or_metric_specific_floor,high_percentile <= 0.79826; medium_percentile <= 0.8889; absolute_high_floor < 0.5; absolute_medium_floor < 0.8,citation_rate = 0.8333,Increase citation density for factual sentences.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json | Jarvis Island | method3 | 24,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jarvis Island_plan.json,Jarvis Island,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json | Jarvis Island | method3 | 24,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation coverage failure,Low citation recall,high,citation_recall,0.0667,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0.0667,Increase support coverage for factual claims.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json | Jarvis Island | method3 | 24,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation support failure,Low citation precision,high,citation_precision,0.0769,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0.0769,Ensure cited sentences are actually supported by their cited evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json | Jarvis Island | method3 | 24,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jarvis_Island_20260508_055200.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation coverage failure,Low citation rate,medium,citation_rate,0.8667,distribution_or_metric_specific_floor,high_percentile <= 0.79826; medium_percentile <= 0.8889; absolute_high_floor < 0.5; absolute_medium_floor < 0.8,citation_rate = 0.8667,Increase citation density for factual sentences.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jethou_20260508_060022.json | Jethou | method3 | 25,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jethou_20260508_060022.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jethou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jethou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jethou_plan.json,Jethou,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jethou_20260508_060022.json | Jethou | method3 | 25,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Jethou_20260508_060022.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jethou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jethou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Jethou_plan.json,Jethou,method3,Citation and verifiability,Citation support failure,Low citation link precision,high,citation_link_precision,0.04,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.05; absolute_medium_floor < 0.1,citation_link_precision = 0.04,Improve source selection so citation links point to supporting evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Kavachi_20260508_060501.json | Kavachi | method3 | 26,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Kavachi_20260508_060501.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Kavachi.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Kavachi_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Kavachi_plan.json,Kavachi,method3,Citation and verifiability,Citation support failure,Low citation link precision,medium,citation_link_precision,0.075,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.05; absolute_medium_floor < 0.1,citation_link_precision = 0.075,Improve source selection so citation links point to supporting evidence.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json | Nishinoshima (Ogasawara) | method3 | 27,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Content quality,Content omission,Low ROUGE-L,high,rouge_l,10.7309,distribution,high_percentile <= 11.5118; medium_percentile <= 14.507,rouge_l = 10.7309,Improve lexical and structural overlap with important reference content.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json | Nishinoshima (Ogasawara) | method3 | 27,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Content quality,Content omission,Low METEOR,high,meteor,10.1391,distribution,high_percentile <= 11.0678; medium_percentile <= 16.465,meteor = 10.1391,Improve coverage of reference-relevant concepts and paraphrases.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json | Nishinoshima (Ogasawara) | method3 | 27,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Citation and verifiability,Citation coverage failure,Low citation recall,high,citation_recall,0,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0,Increase support coverage for factual claims.
2026-05-11T16:13:35,main,agent2 model qwen3.6 plus | agent2 model qwen3.6 plus |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json | Nishinoshima (Ogasawara) | method3 | 27,agent2 model qwen3.6 plus,agent2 model qwen3.6 plus,method3_ablation,full_evaluation_agent2_model_qwen3.6_plus_20260510_182222.csv,agent2_model_qwen3.6_plus,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\result_method3_Nishinoshima_(Ogasawara)_20260508_060947.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\agent2 model qwen3.6 plus\agent2\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Citation and verifiability,Citation support failure,Low citation precision,high,citation_precision,0,distribution_or_metric_specific_floor,high_percentile <= 0; medium_percentile <= 0; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0,Ensure cited sentences are actually supported by their cited evidence.
